product_id,date,stock_received,damaged_stock
540618,Aug-2026,1,0
60619,Aug-2026,1,0
687218,Aug-2026,1,0
681063,Aug-2026,1,0
712307,Aug-2026,1,0
532965,Aug-2026,1,0
305754,Aug-2026,1,0
398340,Aug-2026,1,0
491314,Aug-2026,1,0
954722,Aug-2026,1,0
131937,Aug-2026,1,0
606256,Aug-2026,1,0
652118,Aug-2026,1,0
925482,Aug-2026,1,0
611575,Aug-2026,1,0
721521,Aug-2026,1,0
692985,Aug-2026,1,0
945635,Aug-2026,1,0
490602,Aug-2026,1,0
317242,Aug-2026,1,0
644847,Aug-2026,1,0
993331,Aug-2026,1,0
455755,Aug-2026,1,0
144124,Aug-2026,1,0
739534,Aug-2026,1,0
9436,Aug-2026,1,0
672059,Aug-2026,1,0
449106,Aug-2026,1,0
784827,Aug-2026,1,0
51036,Aug-2026,1,0
820973,Aug-2026,1,0
433521,Aug-2026,1,0
4452,Aug-2026,1,0
57405,Aug-2026,1,0
707935,Aug-2026,1,0
243235,Aug-2026,1,0
564692,Aug-2026,1,0
256783,Aug-2026,1,0
186168,Aug-2026,1,0
525531,Aug-2026,1,0
771228,Aug-2026,1,0
451812,Aug-2026,1,0
799459,Aug-2026,1,0
34186,Aug-2026,1,0
473929,Aug-2026,1,0
376447,Aug-2026,1,0
217710,Aug-2026,1,0
89084,Aug-2026,1,0
888807,Aug-2026,1,0
714999,Aug-2026,1,0
500633,Aug-2026,1,0
833557,Aug-2026,1,0
592784,Aug-2026,1,0
961614,Aug-2026,1,0
291238,Aug-2026,1,0
654623,Aug-2026,1,0
542300,Aug-2026,1,0
962591,Aug-2026,1,0
194682,Aug-2026,1,0
890232,Aug-2026,1,0
365132,Aug-2026,1,0
306177,Aug-2026,1,0
120532,Aug-2026,1,0
327290,Aug-2026,1,0
36412,Aug-2026,1,0
336847,Aug-2026,1,0
589812,Aug-2026,1,0
894539,Aug-2026,1,0
112390,Aug-2026,1,0
859361,Aug-2026,1,0
63769,Aug-2026,1,0
853932,Aug-2026,1,0
367391,Aug-2026,1,0
927651,Aug-2026,1,0
440875,Aug-2026,1,0
757274,Aug-2026,1,0
784673,Aug-2026,1,0
706112,Aug-2026,1,0
566052,Aug-2026,1,0
26060,Aug-2026,1,0
154179,Aug-2026,1,0
444361,Aug-2026,1,0
679284,Aug-2026,1,0
114414,Aug-2026,1,0
669378,Aug-2026,1,0
349294,Aug-2026,1,0
70969,Aug-2026,1,0
146840,Aug-2026,1,0
361361,Aug-2026,1,0
313754,Aug-2026,1,0
990993,Aug-2026,1,0
107548,Aug-2026,1,0
300159,Aug-2026,1,0
969851,Aug-2026,1,0
33955,Aug-2026,1,0
272170,Aug-2026,1,0
876139,Aug-2026,1,0
354409,Aug-2026,1,0
94225,Aug-2026,1,0
704868,Aug-2026,1,0
767398,Aug-2026,1,0
34200,Aug-2026,1,0
219598,Aug-2026,1,0
82484,Aug-2026,1,0
942001,Aug-2026,1,0
52729,Aug-2026,1,0
661577,Aug-2026,1,0
951463,Aug-2026,1,0
373536,Aug-2026,1,0
587645,Aug-2026,1,0
298985,Aug-2026,1,0
673058,Aug-2026,1,0
890623,Aug-2026,1,0
516376,Aug-2026,1,0
196719,Aug-2026,1,0
847349,Aug-2026,1,0
382511,Aug-2026,1,0
914071,Aug-2026,1,0
962054,Aug-2026,1,0
187399,Aug-2026,1,0
53833,Aug-2026,1,0
807452,Aug-2026,1,0
700048,Aug-2026,1,0
753354,Aug-2026,1,0
492958,Aug-2026,1,0
600767,Aug-2026,1,0
432617,Aug-2026,1,0
953175,Aug-2026,1,0
726958,Aug-2026,1,0
642612,Aug-2026,1,0
237083,Aug-2026,1,0
552883,Aug-2026,1,0
839170,Aug-2026,1,0
378287,Aug-2026,1,0
228286,Aug-2026,1,0
513199,Aug-2026,1,0
820541,Aug-2026,1,0
968887,Aug-2026,1,0
709916,Aug-2026,1,0
365133,Aug-2026,1,0
799688,Aug-2026,1,0
585299,Aug-2026,1,0
264803,Aug-2026,1,0
992178,Aug-2026,1,0
871592,Aug-2026,1,0
952124,Aug-2026,1,0
455083,Aug-2026,1,0
952168,Aug-2026,1,0
481843,Aug-2026,1,0
679321,Aug-2026,1,0
679865,Aug-2026,1,0
435929,Aug-2026,1,0
448752,Aug-2026,1,0
803607,Aug-2026,1,0
137909,Aug-2026,1,0
39154,Aug-2026,1,0
487065,Aug-2026,1,0
490939,Aug-2026,1,0
851978,Aug-2026,1,0
240179,Aug-2026,1,0
136533,Aug-2026,1,0
741341,Aug-2026,1,0
470449,Aug-2026,1,0
621677,Aug-2026,1,0
897083,Aug-2026,1,0
140489,Aug-2026,1,0
606256,Aug-2026,1,1
144124,Aug-2026,1,1
112390,Aug-2026,1,1
647462,Aug-2026,1,0
124290,Aug-2026,1,1
837480,Aug-2026,1,1
264803,Aug-2026,1,2
654297,Aug-2026,1,1
839170,Aug-2026,1,1
578097,Aug-2026,1,0
762527,Aug-2026,1,1
540618,Aug-2026,1,1
107548,Aug-2026,1,1
969851,Aug-2026,1,1
903336,Aug-2026,1,1
679865,Aug-2026,1,1
435929,Aug-2026,1,1
723678,Aug-2026,1,0
451812,Aug-2026,1,1
552883,Aug-2026,1,1
376447,Aug-2026,1,1
679321,Aug-2026,1,1
378287,Aug-2026,1,1
945635,Aug-2026,1,1
747801,Aug-2026,1,0
894539,Aug-2026,1,1
34200,Aug-2026,1,1
760828,Aug-2026,1,1
965755,Aug-2026,1,1
349294,Aug-2026,1,1
217710,Aug-2026,1,1
382511,Aug-2026,1,1
949818,Aug-2026,1,0
118820,Aug-2026,1,1
91670,Aug-2026,1,1
490939,Aug-2026,1,1
803607,Aug-2026,1,1
557908,Aug-2026,1,1
848226,Aug-2026,1,1
818990,Aug-2026,1,1
587420,Aug-2026,1,1
120532,Aug-2026,1,1
354409,Aug-2026,1,1
461804,Aug-2026,1,1
704868,Aug-2026,1,1
455755,Aug-2026,1,1
585299,Aug-2026,1,1
677169,Aug-2026,1,1
516376,Aug-2026,1,1
714999,Aug-2026,1,1
659290,Aug-2026,1,1
578097,Aug-2026,1,1
611575,Aug-2026,1,1
272170,Aug-2026,1,1
36412,Aug-2026,1,1
336847,Aug-2026,1,4
747801,Aug-2026,1,1
473647,Aug-2026,1,1
600767,Aug-2026,1,1
927651,Aug-2026,1,1
942001,Aug-2026,1,1
613942,Aug-2026,1,1
274207,Aug-2026,1,1
56589,Aug-2026,1,1
284460,Aug-2026,1,1
952124,Aug-2026,1,1
952168,Aug-2026,1,1
876139,Aug-2026,1,1
820541,Aug-2026,1,1
604184,Aug-2026,1,1
739448,Aug-2026,1,0
140489,Aug-2026,1,1
615545,Aug-2026,1,1
284460,Aug-2026,1,0
990993,Aug-2026,1,1
319388,Aug-2026,1,1
305754,Aug-2026,1,1
124290,Aug-2026,1,7
492958,Aug-2026,1,1
913428,Aug-2026,1,1
154179,Aug-2026,1,1
669378,Aug-2026,1,1
833557,Aug-2026,1,1
361361,Aug-2026,1,1
228286,Aug-2026,1,1
487931,Aug-2026,1,1
760684,Aug-2026,1,1
433521,Aug-2026,1,1
726958,Aug-2026,1,1
799459,Aug-2026,1,1
847349,Aug-2026,1,1
891833,Aug-2026,1,1
799952,Aug-2026,1,1
337168,Aug-2026,1,1
712307,Aug-2026,1,1
764014,Aug-2026,1,1
53833,Aug-2026,1,1
490602,Aug-2026,1,1
589812,Aug-2026,1,1
256783,Aug-2026,1,1
723678,Aug-2026,1,1
33797,Aug-2026,1,1
153019,Aug-2026,1,1
300159,Aug-2026,1,1
667163,Aug-2026,1,1
721521,Aug-2026,1,1
677542,Aug-2026,1,1
859361,Aug-2026,1,1
219598,Aug-2026,1,1
784827,Aug-2026,1,1
367391,Aug-2026,1,1
120385,Aug-2026,1,1
661577,Aug-2026,1,1
11422,Aug-2026,1,1
60619,Aug-2026,1,1
954722,Aug-2026,1,1
327290,Aug-2026,1,1
897083,Aug-2026,1,1
140154,Aug-2026,1,1
256051,Aug-2026,1,1
500633,Aug-2026,1,1
991434,Aug-2026,1,1
681063,Aug-2026,1,2
300159,Aug-2026,1,2
228286,Aug-2026,1,2
969851,Aug-2026,1,2
398340,Aug-2026,1,2
317242,Aug-2026,1,2
91670,Aug-2026,1,2
697683,Aug-2026,1,2
492958,Aug-2026,1,2
433521,Aug-2026,1,2
243235,Aug-2026,1,2
566052,Aug-2026,1,2
444361,Aug-2026,1,2
679284,Aug-2026,1,2
284460,Aug-2026,1,2
473929,Aug-2026,1,2
146840,Aug-2026,1,2
888807,Aug-2026,1,2
741341,Aug-2026,1,2
455083,Aug-2026,1,2
183929,Aug-2026,1,2
592784,Aug-2026,1,2
513199,Aug-2026,1,2
962054,Aug-2026,1,2
491314,Aug-2026,1,2
120532,Aug-2026,1,2
451933,Aug-2026,1,2
18035,Aug-2026,1,2
455755,Aug-2026,1,2
897083,Aug-2026,1,2
133542,Aug-2026,1,2
124290,Aug-2026,1,2
799688,Aug-2026,1,2
684939,Aug-2026,1,1
183929,Aug-2026,1,1
734789,Aug-2026,1,1
542300,Aug-2026,1,1
567671,Aug-2026,1,1
378676,Aug-2026,1,1
398340,Aug-2026,1,1
470449,Aug-2026,1,1
993331,Aug-2026,1,1
700048,Aug-2026,1,1
642612,Aug-2026,1,1
240179,Aug-2026,1,1
949818,Aug-2026,1,1
692985,Aug-2026,1,1
366066,Aug-2026,1,1
6405,Aug-2026,1,1
82484,Aug-2026,1,1
818522,Aug-2026,1,1
136533,Aug-2026,1,1
658389,Aug-2026,1,1
925482,Aug-2026,1,1
131136,Aug-2026,1,1
287070,Aug-2026,1,1
753354,Aug-2026,1,1
951463,Aug-2026,1,1
880510,Aug-2026,1,1
455083,Aug-2026,1,1
365132,Aug-2026,1,1
709916,Aug-2026,1,1
647462,Aug-2026,1,1
757274,Aug-2026,1,1
587645,Aug-2026,1,1
123983,Aug-2026,1,1
222892,Aug-2026,1,1
39154,Aug-2026,1,1
451933,Aug-2026,1,0
153019,Sep-2026,1,0
11422,Sep-2026,1,0
39154,Sep-2026,1,0
34186,Sep-2026,1,0
552883,Sep-2026,1,0
376447,Sep-2026,1,0
888807,Sep-2026,1,0
883013,Sep-2026,1,0
487065,Sep-2026,1,0
291238,Sep-2026,1,0
313754,Sep-2026,1,0
563740,Sep-2026,1,0
587420,Sep-2026,1,0
194682,Sep-2026,1,0
378287,Sep-2026,1,0
118820,Sep-2026,1,0
712307,Sep-2026,1,0
962054,Sep-2026,1,0
890232,Sep-2026,1,0
689769,Sep-2026,1,0
305754,Sep-2026,1,0
491314,Sep-2026,1,0
470449,Sep-2026,1,0
954722,Sep-2026,1,0
623234,Sep-2026,1,0
652118,Sep-2026,1,0
621677,Sep-2026,1,0
272170,Sep-2026,1,0
721521,Sep-2026,1,0
901144,Sep-2026,1,0
876139,Sep-2026,1,0
903336,Sep-2026,1,0
120532,Sep-2026,1,0
945635,Sep-2026,1,0
760684,Sep-2026,1,0
354409,Sep-2026,1,0
937542,Sep-2026,1,0
490602,Sep-2026,1,0
993331,Sep-2026,1,0
94225,Sep-2026,1,0
704868,Sep-2026,1,0
820541,Sep-2026,1,0
336847,Sep-2026,1,0
589812,Sep-2026,1,0
677542,Sep-2026,1,0
604184,Sep-2026,1,0
700048,Sep-2026,1,0
448752,Sep-2026,1,0
365133,Sep-2026,1,0
133542,Sep-2026,1,0
863930,Sep-2026,1,0
672059,Sep-2026,1,0
684939,Sep-2026,1,0
256051,Sep-2026,1,0
615545,Sep-2026,1,0
600767,Sep-2026,1,0
784827,Sep-2026,1,0
970529,Sep-2026,1,0
927651,Sep-2026,1,0
4452,Sep-2026,1,0
585299,Sep-2026,1,0
120385,Sep-2026,1,0
661577,Sep-2026,1,0
186168,Sep-2026,1,0
537274,Sep-2026,1,0
913428,Sep-2026,1,0
757274,Sep-2026,1,0
726958,Sep-2026,1,0
784673,Sep-2026,1,0
760828,Sep-2026,1,0
723678,Sep-2026,1,0
451812,Sep-2026,1,0
274207,Sep-2026,1,0
587645,Sep-2026,1,0
799459,Sep-2026,1,0
56589,Sep-2026,1,0
679284,Sep-2026,1,0
848226,Sep-2026,1,0
890623,Sep-2026,1,0
196719,Sep-2026,1,0
812607,Sep-2026,1,0
284460,Sep-2026,1,0
654297,Sep-2026,1,0
397973,Sep-2026,1,0
217710,Sep-2026,1,0
15314,Sep-2026,1,0
891833,Sep-2026,1,0
799952,Sep-2026,1,0
324809,Sep-2026,1,0
659290,Sep-2026,1,0
183929,Sep-2026,1,0
949818,Sep-2026,1,0
961614,Sep-2026,1,0
361361,Sep-2026,1,0
658389,Sep-2026,1,0
952168,Sep-2026,1,0
491521,Sep-2026,1,0
914071,Sep-2026,1,0
567671,Sep-2026,1,0
481843,Sep-2026,1,0
171602,Sep-2026,1,0
107548,Sep-2026,1,0
687218,Sep-2026,1,0
300159,Sep-2026,1,0
561860,Sep-2026,1,0
487931,Sep-2026,1,0
53833,Sep-2026,1,0
644847,Sep-2026,1,0
327290,Sep-2026,1,0
807452,Sep-2026,1,0
18035,Sep-2026,1,0
144124,Sep-2026,1,0
697683,Sep-2026,1,0
894539,Sep-2026,1,0
34200,Sep-2026,1,0
859361,Sep-2026,1,0
63769,Sep-2026,1,0
449106,Sep-2026,1,0
432617,Sep-2026,1,0
57405,Sep-2026,1,0
707935,Sep-2026,1,0
243235,Sep-2026,1,0
564692,Sep-2026,1,0
425341,Sep-2026,1,0
771228,Sep-2026,1,0
557908,Sep-2026,1,0
837480,Sep-2026,1,0
137909,Sep-2026,1,0
264803,Sep-2026,1,0
123983,Sep-2026,1,0
154179,Sep-2026,1,0
669378,Sep-2026,1,0
516376,Sep-2026,1,0
952124,Sep-2026,1,0
89084,Sep-2026,1,0
382511,Sep-2026,1,0
67197,Sep-2026,1,0
880510,Sep-2026,1,0
741341,Sep-2026,1,0
500633,Sep-2026,1,0
337168,Sep-2026,1,0
455083,Sep-2026,1,0
578097,Sep-2026,1,0
734789,Sep-2026,1,0
654623,Sep-2026,1,0
990993,Sep-2026,1,0
762527,Sep-2026,1,0
319388,Sep-2026,1,0
328457,Sep-2026,1,0
378676,Sep-2026,1,0
532965,Sep-2026,1,0
365132,Sep-2026,1,0
969851,Sep-2026,1,0
606256,Sep-2026,1,0
611575,Sep-2026,1,0
764014,Sep-2026,1,0
679865,Sep-2026,1,0
552496,Sep-2026,1,0
739534,Sep-2026,1,0
709916,Sep-2026,1,0
739448,Sep-2026,1,0
767398,Sep-2026,1,0
753354,Sep-2026,1,0
6405,Sep-2026,1,0
51036,Sep-2026,1,0
82484,Sep-2026,1,0
52729,Sep-2026,1,0
951463,Sep-2026,1,0
256783,Sep-2026,1,0
525531,Sep-2026,1,0
642612,Sep-2026,1,0
566052,Sep-2026,1,0
992178,Sep-2026,1,0
114414,Sep-2026,1,0
473929,Sep-2026,1,0
146840,Sep-2026,1,0
714999,Sep-2026,1,0
329351,Sep-2026,1,0
833557,Sep-2026,1,0
592784,Sep-2026,1,0
542300,Sep-2026,1,0
832348,Sep-2026,1,0
991434,Sep-2026,1,0
679321,Sep-2026,1,0
667163,Sep-2026,1,0
712003,Sep-2026,1,0
306177,Sep-2026,1,0
131136,Sep-2026,1,0
287070,Sep-2026,1,0
435929,Sep-2026,1,0
455755,Sep-2026,1,0
91670,Sep-2026,1,0
747801,Sep-2026,1,0
490939,Sep-2026,1,0
803607,Sep-2026,1,0
433521,Sep-2026,1,0
930284,Sep-2026,1,0
440875,Sep-2026,1,0
942001,Sep-2026,1,0
131748,Sep-2026,1,0
613942,Sep-2026,1,0
26060,Sep-2026,1,0
237083,Sep-2026,1,0
673058,Sep-2026,1,0
222892,Sep-2026,1,0
14145,Sep-2026,1,0
41853,Sep-2026,1,0
257719,Sep-2026,1,0
500739,Sep-2026,1,0
798639,Sep-2026,1,0
540618,Sep-2026,1,0
228286,Sep-2026,1,0
317242,Sep-2026,1,0
968887,Sep-2026,1,0
647462,Sep-2026,1,0
492958,Sep-2026,1,0
853932,Sep-2026,1,0
367391,Sep-2026,1,0
373536,Sep-2026,1,0
677169,Sep-2026,1,0
33797,Sep-2026,1,0
965755,Sep-2026,1,0
478531,Sep-2026,1,0
77308,Sep-2026,1,0
818522,Sep-2026,1,0
839170,Sep-2026,1,0
681063,Sep-2026,1,0
398340,Sep-2026,1,0
692985,Sep-2026,1,0
451933,Sep-2026,1,0
140489,Sep-2026,1,0
799688,Sep-2026,1,0
219598,Sep-2026,1,0
366066,Sep-2026,1,0
706112,Sep-2026,1,0
851978,Sep-2026,1,0
298985,Sep-2026,1,0
444361,Sep-2026,1,0
240179,Sep-2026,1,0
349294,Sep-2026,2,0
77308,Sep-2026,2,0
555121,Sep-2026,1,0
818522,Sep-2026,2,0
136533,Sep-2026,1,0
382511,Sep-2026,2,0
799952,Sep-2026,2,0
798639,Sep-2026,2,0
329351,Sep-2026,2,0
658389,Sep-2026,2,0
991434,Sep-2026,2,0
228286,Sep-2026,2,0
532965,Sep-2026,2,0
365132,Sep-2026,2,0
689769,Sep-2026,2,0
33955,Sep-2026,2,0
623234,Sep-2026,2,0
925482,Sep-2026,1,0
901144,Sep-2026,2,0
876139,Sep-2026,2,0
937542,Sep-2026,2,0
644847,Sep-2026,2,0
739534,Sep-2026,2,0
739448,Sep-2026,2,0
385113,Sep-2026,1,0
140154,Sep-2026,1,0
913428,Sep-2026,2,0
425341,Sep-2026,2,0
451812,Sep-2026,2,0
264803,Sep-2026,2,0
444361,Sep-2026,2,0
669378,Sep-2026,2,0
462526,Sep-2026,1,0
136533,Sep-2026,2,0
833557,Sep-2026,2,0
690565,Sep-2026,2,0
542300,Sep-2026,2,0
602241,Sep-2026,1,0
481843,Sep-2026,2,0
194682,Sep-2026,2,0
300159,Sep-2026,2,0
513199,Sep-2026,2,0
272170,Sep-2026,2,0
679865,Sep-2026,2,0
133542,Sep-2026,2,0
9436,Sep-2026,1,0
537274,Sep-2026,2,0
613942,Sep-2026,2,0
274207,Sep-2026,2,0
837480,Sep-2026,2,0
11422,Sep-2026,2,0
39154,Sep-2026,2,0
34186,Sep-2026,2,0
70969,Sep-2026,2,0
714999,Sep-2026,2,0
659290,Sep-2026,2,0
839170,Sep-2026,2,0
291238,Sep-2026,2,0
602241,Sep-2026,2,0
540618,Sep-2026,2,0
60619,Sep-2026,1,0
962591,Sep-2026,2,0
53833,Sep-2026,2,0
451933,Sep-2026,2,0
753354,Sep-2026,2,0
799688,Sep-2026,2,0
449106,Sep-2026,2,0
6405,Sep-2026,2,0
820973,Sep-2026,2,0
951463,Sep-2026,2,0
757274,Sep-2026,2,0
677169,Sep-2026,2,0
818990,Sep-2026,2,0
349294,Sep-2026,1,0
871592,Sep-2026,1,0
555121,Sep-2026,2,0
376447,Sep-2026,2,0
567671,Sep-2026,2,0
513199,Sep-2026,1,0
378676,Sep-2026,2,0
491314,Sep-2026,2,0
187399,Sep-2026,2,0
945635,Sep-2026,2,0
700048,Sep-2026,2,0
897083,Sep-2026,1,0
124290,Sep-2026,1,0
140489,Sep-2026,2,0
953175,Sep-2026,1,0
478531,Sep-2026,2,0
818990,Sep-2026,1,0
871592,Sep-2026,2,0
578097,Sep-2026,2,0
378230,Sep-2026,2,0
762527,Sep-2026,2,0
60619,Sep-2026,2,0
131937,Sep-2026,1,0
187399,Sep-2026,1,0
721521,Sep-2026,2,0
461804,Sep-2026,1,0
36412,Sep-2026,1,0
91670,Sep-2026,2,0
336847,Sep-2026,2,0
767398,Sep-2026,2,0
112390,Sep-2026,1,0
298985,Sep-2026,2,0
516376,Sep-2026,2,0
654297,Sep-2026,2,0
952124,Sep-2026,2,0
888807,Sep-2026,2,0
690565,Sep-2026,1,0
118820,Sep-2026,2,0
890232,Sep-2026,2,0
327290,Sep-2026,2,0
94225,Sep-2026,2,0
747801,Sep-2026,2,0
894539,Sep-2026,2,0
385113,Sep-2026,2,0
642612,Sep-2026,2,0
196719,Sep-2026,2,0
473929,Sep-2026,2,0
891833,Sep-2026,2,0
328457,Sep-2026,2,0
903336,Sep-2026,2,0
256051,Sep-2026,2,0
366066,Sep-2026,2,0
820973,Sep-2026,1,0
186168,Sep-2026,2,0
557908,Sep-2026,2,0
70969,Sep-2026,1,0
952168,Sep-2026,2,0
914071,Sep-2026,2,0
712003,Sep-2026,2,0
962054,Sep-2026,3,0
652118,Sep-2026,3,0
925482,Sep-2026,2,0
876139,Sep-2026,3,0
131136,Sep-2026,2,0
993331,Sep-2026,3,0
451933,Sep-2026,3,0
94225,Sep-2026,3,0
365133,Sep-2026,2,0
490939,Sep-2026,3,0
970529,Sep-2026,3,0
537274,Sep-2026,3,0
264803,Sep-2026,3,0
847349,Sep-2026,3,0
67197,Sep-2026,2,0
839170,Sep-2026,3,0
592784,Sep-2026,3,0
961614,Sep-2026,3,0
319388,Sep-2026,2,0
962591,Sep-2026,3,0
712003,Sep-2026,3,0
305754,Sep-2026,3,0
491314,Sep-2026,3,0
131937,Sep-2026,2,0
306177,Sep-2026,3,0
721521,Sep-2026,3,0
692985,Sep-2026,3,0
764014,Sep-2026,3,0
287070,Sep-2026,3,0
461804,Sep-2026,2,0
36412,Sep-2026,3,0
18035,Sep-2026,2,0
34200,Sep-2026,3,0
490939,Sep-2026,2,0
853932,Sep-2026,3,0
373536,Sep-2026,2,0
726958,Sep-2026,3,0
613942,Sep-2026,3,0
137909,Sep-2026,2,0
123983,Sep-2026,2,0
240179,Sep-2026,2,0
673058,Sep-2026,2,0
848226,Sep-2026,3,0
222892,Sep-2026,2,0
812607,Sep-2026,3,0
552883,Sep-2026,3,0
798639,Sep-2026,3,0
378230,Sep-2026,3,0
587420,Sep-2026,2,0
60619,Sep-2026,3,0
487931,Sep-2026,3,0
945635,Sep-2026,3,0
287070,Sep-2026,2,0
461804,Sep-2026,3,0
18035,Sep-2026,3,0
747801,Sep-2026,3,0
709916,Sep-2026,2,0
739448,Sep-2026,3,0
647462,Sep-2026,2,0
124290,Sep-2026,3,0
684939,Sep-2026,3,0
615545,Sep-2026,3,0
677169,Sep-2026,3,0
114414,Sep-2026,3,0
847349,Sep-2026,2,0
500739,Sep-2026,3,0
361361,Sep-2026,3,0
762527,Sep-2026,3,0
962591,Sep-2026,1,0
107548,Sep-2026,3,0
470449,Sep-2026,2,0
611575,Sep-2026,3,0
903336,Sep-2026,3,0
704868,Sep-2026,2,0
131748,Sep-2026,3,0
760828,Sep-2026,3,0
237083,Sep-2026,2,0
965755,Sep-2026,3,0
473929,Sep-2026,3,0
397973,Sep-2026,2,0
41853,Sep-2026,3,0
337168,Sep-2026,2,0
961614,Sep-2026,2,0
567671,Sep-2026,3,0
33955,Sep-2026,1,0
9436,Sep-2026,2,0
112390,Sep-2026,2,0
615545,Sep-2026,2,0
367391,Sep-2026,3,0
82484,Sep-2026,3,0
642612,Sep-2026,3,0
760828,Sep-2026,2,0
154179,Sep-2026,3,0
397973,Sep-2026,3,0
146840,Sep-2026,3,0
378230,Sep-2026,1,0
681063,Sep-2026,2,0
606256,Sep-2026,2,0
937542,Sep-2026,3,0
968887,Sep-2026,3,0
140154,Sep-2026,2,0
120385,Sep-2026,3,0
256783,Sep-2026,2,0
444361,Sep-2026,3,0
240179,Sep-2026,3,0
965755,Sep-2026,2,0
470449,Sep-2026,3,0
901144,Sep-2026,3,0
679865,Sep-2026,3,0
435929,Sep-2026,3,0
140489,Sep-2026,3,0
256051,Sep-2026,3,0
525531,Sep-2026,2,0
451812,Sep-2026,3,0
478531,Sep-2026,3,0
654297,Sep-2026,3,0
952124,Sep-2026,3,0
712307,Sep-2026,3,0
131937,Sep-2026,3,0
692985,Sep-2026,2,0
764014,Sep-2026,2,0
968887,Sep-2026,2,0
767398,Sep-2026,3,0
473647,Sep-2026,2,0
951463,Sep-2026,3,0
587645,Sep-2026,3,0
39154,Sep-2026,3,0
382511,Sep-2026,3,0
687218,Sep-2026,3,0
679321,Sep-2026,3,0
954722,Sep-2026,3,0
435929,Sep-2026,2,0
365133,Sep-2026,3,0
284460,Sep-2026,2,0
217710,Sep-2026,3,0
146840,Sep-2026,2,0
67197,Sep-2026,3,0
891833,Sep-2026,3,0
949818,Sep-2026,2,0
563740,Sep-2026,3,0
328457,Sep-2026,3,0
131136,Sep-2026,3,0
700048,Sep-2026,3,0
564692,Sep-2026,3,0
913428,Sep-2026,3,0
784673,Sep-2026,3,0
587645,Sep-2026,2,0
26060,Sep-2026,2,0
659290,Sep-2026,3,0
313754,Sep-2026,3,0
832348,Sep-2026,2,0
561860,Sep-2026,3,0
492958,Sep-2026,3,0
771228,Sep-2026,3,0
222892,Sep-2026,3,0
462526,Sep-2026,3,0
863930,Sep-2026,2,0
803607,Sep-2026,2,0
930284,Sep-2026,3,0
757274,Sep-2026,3,0
33797,Sep-2026,3,0
154179,Sep-2026,2,0
298985,Sep-2026,3,0
658389,Sep-2026,3,0
606256,Sep-2026,3,0
820973,Sep-2026,3,0
818990,Sep-2026,3,0
171602,Sep-2026,2,0
118820,Sep-2026,3,0
667163,Sep-2026,2,0
621677,Sep-2026,2,0
897083,Sep-2026,2,0
672059,Sep-2026,3,0
566052,Sep-2026,2,0
487065,Sep-2026,2,0
313754,Sep-2026,2,0
542300,Sep-2026,3,0
513199,Sep-2026,3,0
133542,Sep-2026,3,0
219598,Sep-2026,3,0
851978,Sep-2026,2,0
992178,Sep-2026,2,0
611575,Sep-2026,2,0
473647,Sep-2026,1,0
237083,Sep-2026,3,0
871592,Sep-2026,3,0
455083,Sep-2026,3,0
378287,Sep-2026,3,0
561860,Sep-2026,2,0
487931,Sep-2026,2,0
552496,Sep-2026,2,0
448752,Sep-2026,2,0
669378,Oct-2026,2,0
516376,Oct-2026,2,0
654297,Oct-2026,3,0
397973,Oct-2026,2,0
555121,Oct-2026,3,0
818522,Oct-2026,2,0
217710,Oct-2026,3,0
89084,Oct-2026,3,0
714999,Oct-2026,3,0
15314,Oct-2026,1,0
257719,Oct-2026,3,0
891833,Oct-2026,3,0
500633,Oct-2026,3,0
337168,Oct-2026,3,0
690565,Oct-2026,1,0
961614,Oct-2026,2,0
563740,Oct-2026,3,0
542300,Oct-2026,2,0
587420,Oct-2026,3,0
914071,Oct-2026,3,0
567671,Oct-2026,3,0
540618,Oct-2026,1,0
962591,Oct-2026,2,0
962054,Oct-2026,2,0
532965,Oct-2026,2,0
365132,Oct-2026,1,0
969851,Oct-2026,2,0
305754,Oct-2026,3,0
398340,Oct-2026,2,0
491314,Oct-2026,3,0
623234,Oct-2026,3,0
606256,Oct-2026,3,0
652118,Oct-2026,3,0
187399,Oct-2026,3,0
611575,Oct-2026,2,0
306177,Oct-2026,2,0
272170,Oct-2026,3,0
903336,Oct-2026,1,0
945635,Oct-2026,2,0
760684,Oct-2026,2,0
490602,Oct-2026,2,0
993331,Oct-2026,2,0
461804,Oct-2026,1,0
36412,Oct-2026,3,0
435929,Oct-2026,1,0
455755,Oct-2026,2,0
91670,Oct-2026,3,0
336847,Oct-2026,2,0
144124,Oct-2026,3,0
589812,Oct-2026,1,0
677542,Oct-2026,3,0
604184,Oct-2026,1,0
697683,Oct-2026,3,0
112390,Oct-2026,3,0
647462,Oct-2026,2,0
490939,Oct-2026,1,0
672059,Oct-2026,2,0
124290,Oct-2026,3,0
219598,Oct-2026,3,0
970529,Oct-2026,3,0
820973,Oct-2026,3,0
432617,Oct-2026,3,0
953175,Oct-2026,3,0
57405,Oct-2026,3,0
942001,Oct-2026,3,0
52729,Oct-2026,3,0
256783,Oct-2026,3,0
913428,Oct-2026,1,0
642612,Oct-2026,2,0
613942,Oct-2026,3,0
274207,Oct-2026,2,0
557908,Oct-2026,3,0
587645,Oct-2026,2,0
566052,Oct-2026,3,0
851978,Oct-2026,2,0
992178,Oct-2026,2,0
237083,Oct-2026,2,0
154179,Oct-2026,2,0
