order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,reason_if_delay,distance_bucket
7873234939,71249,10/09/2024 22:53:39,10/09/2024 22:59:39,6,4.38,Slightly Delayed,Traffic,Traffic,2-5 km
3668515922,9368,23/08/2023 14:31:44,23/08/2023 14:45:44,14,1.86,Slightly Delayed,Traffic,Traffic,0-2 km
8356690330,70661,15/07/2023 18:20:56,15/07/2023 18:16:56,-4,0.86,On Time,,Ontime,0-2 km
3508620293,79725,03/08/2023 20:57:13,03/08/2023 20:57:13,0,1.6,On Time,,Ontime,0-2 km
9998297778,15629,22/09/2023 17:26:28,22/09/2023 17:27:28,1,4.71,On Time,Traffic,Traffic,2-5 km
3898421710,27328,31/08/2023 07:12:03,31/08/2023 07:18:03,6,4.58,Slightly Delayed,Traffic,Traffic,2-5 km
3960980694,61707,21/06/2024 23:01:59,21/06/2024 23:12:59,11,1.33,Slightly Delayed,Traffic,Traffic,0-2 km
5008395294,72163,22/12/2023 09:22:45,22/12/2023 09:41:45,19,2.33,Significantly Delayed,Traffic,Traffic,2-5 km
3722869004,80036,20/07/2023 05:53:36,20/07/2023 05:55:36,2,4.82,On Time,Traffic,Traffic,2-5 km
8391555591,29388,25/08/2023 07:14:51,25/08/2023 07:30:51,16,4.15,Significantly Delayed,Traffic,Traffic,2-5 km
8063730776,37119,21/09/2024 20:15:23,21/09/2024 20:13:23,-2,2.05,On Time,,Ontime,2-5 km
9052752169,27976,11/01/2024 01:56:07,11/01/2024 02:01:07,5,0.58,On Time,Traffic,Traffic,0-2 km
7471416647,72270,29/03/2023 15:59:40,29/03/2023 16:06:40,7,3.97,Slightly Delayed,Traffic,Traffic,2-5 km
848332407,41823,22/04/2024 09:11:55,22/04/2024 09:09:55,-2,2.38,On Time,,Ontime,2-5 km
4062701987,76840,18/12/2023 04:29:37,18/12/2023 04:24:37,-5,4.44,On Time,,Ontime,2-5 km
8723912832,80138,19/01/2024 10:00:56,19/01/2024 10:03:56,3,4.96,On Time,Traffic,Traffic,2-5 km
9099298435,21269,22/02/2024 10:36:09,22/02/2024 10:35:09,-1,3.41,On Time,,Ontime,2-5 km
5645691241,8455,10/12/2023 07:40:34,10/12/2023 07:49:34,9,4.73,Slightly Delayed,Traffic,Traffic,2-5 km
8258019846,96896,24/01/2024 17:58:28,24/01/2024 18:02:28,4,3.26,On Time,Traffic,Traffic,2-5 km
2732162016,82903,27/05/2023 10:16:51,27/05/2023 10:19:51,3,4.58,On Time,Traffic,Traffic,2-5 km
1561902412,71022,08/06/2023 20:02:33,08/06/2023 20:03:33,1,4.92,On Time,Traffic,Traffic,2-5 km
8979476889,43855,06/06/2023 22:45:51,06/06/2023 22:46:51,1,0.91,On Time,Traffic,Traffic,0-2 km
8373953053,37461,25/10/2024 22:11:38,25/10/2024 22:26:38,15,3.09,Slightly Delayed,Traffic,Traffic,2-5 km
7021309133,86023,06/08/2024 13:57:46,06/08/2024 14:05:46,8,1.59,Slightly Delayed,Traffic,Traffic,0-2 km
3447085029,97687,25/04/2023 04:43:16,25/04/2023 04:46:16,3,1.19,On Time,Traffic,Traffic,0-2 km
9284767341,38009,04/03/2024 14:39:23,04/03/2024 14:38:23,-1,1.41,On Time,,Ontime,0-2 km
9770431940,70163,06/06/2024 23:20:27,06/06/2024 23:15:27,-5,3.72,On Time,,Ontime,2-5 km
9650124390,58008,24/04/2024 15:41:40,24/04/2024 15:37:40,-4,0.56,On Time,,Ontime,0-2 km
9826894858,52555,21/06/2024 13:12:40,21/06/2024 13:16:40,4,4.28,On Time,Traffic,Traffic,2-5 km
4466839873,15751,09/12/2023 07:17:48,09/12/2023 07:20:48,3,2.21,On Time,Traffic,Traffic,2-5 km
4331471900,95419,20/07/2024 09:03:16,20/07/2024 09:13:16,10,3.97,Slightly Delayed,Traffic,Traffic,2-5 km
5777824005,9630,22/03/2023 23:19:39,22/03/2023 23:14:39,-5,2.8,On Time,,Ontime,2-5 km
8795242622,20027,26/03/2023 04:33:28,26/03/2023 04:29:28,-4,3.8,On Time,,Ontime,2-5 km
8561878376,59539,29/01/2024 07:41:42,29/01/2024 07:44:42,3,0.99,On Time,Traffic,Traffic,0-2 km
2113243643,46402,17/12/2023 11:13:50,17/12/2023 11:13:50,0,2.8,On Time,,Ontime,2-5 km
8497820340,12255,16/11/2023 18:26:42,16/11/2023 18:28:42,2,1.08,On Time,Traffic,Traffic,0-2 km
3167184563,86629,07/09/2023 17:28:42,07/09/2023 17:32:42,4,1.15,On Time,Traffic,Traffic,0-2 km
9997121955,27103,21/04/2024 00:19:15,21/04/2024 00:16:15,-3,2.37,On Time,,Ontime,2-5 km
2954397481,20739,31/01/2024 11:13:45,31/01/2024 11:15:45,2,2.94,On Time,Traffic,Traffic,2-5 km
8125884987,31296,03/05/2024 01:10:23,03/05/2024 01:13:23,3,2.74,On Time,Traffic,Traffic,2-5 km
3765873352,8612,16/10/2024 16:09:16,16/10/2024 16:13:16,4,2.25,On Time,Traffic,Traffic,2-5 km
7733310993,31410,31/03/2023 09:57:22,31/03/2023 10:09:22,12,4.55,Slightly Delayed,Traffic,Traffic,2-5 km
738093341,92844,17/03/2024 06:57:48,17/03/2024 07:27:48,30,4.73,Significantly Delayed,Traffic,Traffic,2-5 km
1837574319,63956,19/06/2024 06:34:01,19/06/2024 06:52:01,18,1.22,Significantly Delayed,Traffic,Traffic,0-2 km
2468420564,10759,30/06/2023 16:18:02,30/06/2023 16:46:02,28,2.91,Significantly Delayed,Traffic,Traffic,2-5 km
5368005763,37844,30/07/2024 05:56:00,30/07/2024 05:51:00,-5,4.25,On Time,,Ontime,2-5 km
3823949592,28356,13/04/2023 23:21:51,13/04/2023 23:16:51,-5,1.48,On Time,,Ontime,0-2 km
6298008063,6083,19/07/2023 06:15:20,19/07/2023 06:22:20,7,3.69,Slightly Delayed,Traffic,Traffic,2-5 km
2499190829,38976,31/10/2023 10:56:49,31/10/2023 10:58:49,2,1.74,On Time,Traffic,Traffic,0-2 km
491116137,46516,19/01/2024 08:24:03,19/01/2024 08:31:03,7,3.48,Slightly Delayed,Traffic,Traffic,2-5 km
2206269404,3395,16/05/2024 23:41:53,16/05/2024 23:38:53,-3,0.63,On Time,,Ontime,0-2 km
1330806043,67773,03/04/2024 10:32:32,03/04/2024 10:39:32,7,0.7,Slightly Delayed,Traffic,Traffic,0-2 km
6770858376,40291,11/01/2024 05:17:34,11/01/2024 05:37:34,20,1.3,Significantly Delayed,Traffic,Traffic,0-2 km
4466716432,5951,09/06/2023 18:06:04,09/06/2023 18:07:04,1,3.47,On Time,Traffic,Traffic,2-5 km
8292554686,678,27/03/2024 15:35:04,27/03/2024 15:41:04,6,1.94,Slightly Delayed,Traffic,Traffic,0-2 km
4204069161,28632,16/08/2023 17:50:31,16/08/2023 17:48:31,-2,1.36,On Time,,Ontime,0-2 km
2163079658,81489,28/12/2023 16:51:25,28/12/2023 16:53:25,2,1.77,On Time,Traffic,Traffic,0-2 km
6971561757,23787,15/12/2023 19:19:03,15/12/2023 19:42:03,23,0.61,Significantly Delayed,Traffic,Traffic,0-2 km
7965253060,3496,13/02/2024 10:22:42,13/02/2024 10:31:42,9,3.58,Slightly Delayed,Traffic,Traffic,2-5 km
8939040193,46879,17/09/2024 13:16:27,17/09/2024 13:28:27,12,3.57,Slightly Delayed,Traffic,Traffic,2-5 km
8322028211,20488,04/11/2023 17:14:43,04/11/2023 17:15:43,1,3.61,On Time,Traffic,Traffic,2-5 km
6865922682,98320,16/06/2024 13:54:39,16/06/2024 13:50:39,-4,1.34,On Time,,Ontime,0-2 km
5912729079,56995,10/08/2024 01:34:51,10/08/2024 01:49:51,15,1.04,Slightly Delayed,Traffic,Traffic,0-2 km
8764776130,25706,14/12/2023 13:33:27,14/12/2023 13:36:27,3,4.54,On Time,Traffic,Traffic,2-5 km
7769965629,89124,21/04/2023 17:02:32,21/04/2023 17:07:32,5,1.18,On Time,Traffic,Traffic,0-2 km
2166463032,57294,30/10/2023 21:38:11,30/10/2023 21:40:11,2,4.57,On Time,Traffic,Traffic,2-5 km
7035343259,71409,11/07/2024 08:46:04,11/07/2024 08:45:04,-1,3.24,On Time,,Ontime,2-5 km
8914775994,30298,13/02/2024 23:47:11,13/02/2024 23:45:11,-2,2.16,On Time,,Ontime,2-5 km
7565647347,1739,24/10/2024 01:31:49,24/10/2024 01:26:49,-5,0.84,On Time,,Ontime,0-2 km
6172215120,283,03/06/2024 07:42:45,03/06/2024 07:44:45,2,1.34,On Time,Traffic,Traffic,0-2 km
4043585691,8666,21/02/2024 22:54:16,21/02/2024 23:00:16,6,3.27,Slightly Delayed,Traffic,Traffic,2-5 km
3735186180,55800,16/03/2024 15:46:54,16/03/2024 15:48:54,2,4.49,On Time,Traffic,Traffic,2-5 km
5281459433,56847,10/10/2024 06:58:31,10/10/2024 07:10:31,12,4.07,Slightly Delayed,Traffic,Traffic,2-5 km
424087401,59842,19/04/2024 10:53:15,19/04/2024 10:50:15,-3,4.06,On Time,,Ontime,2-5 km
884327245,68768,25/09/2023 00:29:47,25/09/2023 00:35:47,6,3.13,Slightly Delayed,Traffic,Traffic,2-5 km
6318008970,1399,11/05/2024 19:20:20,11/05/2024 19:23:20,3,3.66,On Time,Traffic,Traffic,2-5 km
3792751421,8803,11/08/2024 20:27:30,11/08/2024 20:22:30,-5,1.97,On Time,,Ontime,0-2 km
5471255539,90665,31/05/2023 10:24:04,31/05/2023 10:19:04,-5,4.24,On Time,,Ontime,2-5 km
9917290378,39311,05/01/2024 13:14:28,05/01/2024 13:34:28,20,1.27,Significantly Delayed,Traffic,Traffic,0-2 km
208989475,2365,16/03/2023 11:50:32,16/03/2023 11:48:32,-2,0.99,On Time,,Ontime,0-2 km
7672827556,25541,01/07/2023 02:03:54,01/07/2023 02:02:54,-1,4.5,On Time,,Ontime,2-5 km
3792912325,82865,03/06/2024 20:07:50,03/06/2024 20:04:50,-3,4.69,On Time,,Ontime,2-5 km
2478533601,79023,01/11/2024 14:39:12,01/11/2024 14:46:12,7,2.11,Slightly Delayed,Traffic,Traffic,2-5 km
2255745327,96569,01/05/2023 03:29:08,01/05/2023 03:25:08,-4,0.6,On Time,,Ontime,0-2 km
8612261848,33962,18/06/2024 20:12:36,18/06/2024 20:08:36,-4,1.18,On Time,,Ontime,0-2 km
6949810049,68356,25/09/2023 13:36:55,25/09/2023 13:35:55,-1,4.59,On Time,,Ontime,2-5 km
2399456941,95044,16/10/2024 07:04:41,16/10/2024 07:11:41,7,1.88,Slightly Delayed,Traffic,Traffic,0-2 km
6292969164,60860,09/07/2024 07:21:40,09/07/2024 07:34:40,13,4.22,Slightly Delayed,Traffic,Traffic,2-5 km
2929485756,98387,13/10/2024 00:57:39,13/10/2024 01:24:39,27,2.46,Significantly Delayed,Traffic,Traffic,2-5 km
8757869416,89940,03/05/2024 04:05:06,03/05/2024 04:05:06,0,0.84,On Time,,Ontime,0-2 km
2653966619,20322,12/07/2024 17:19:26,12/07/2024 17:15:26,-4,3.9,On Time,,Ontime,2-5 km
336103625,53527,16/05/2024 19:22:33,16/05/2024 19:23:33,1,4.58,On Time,Traffic,Traffic,2-5 km
3727289407,96404,17/06/2024 12:31:04,17/06/2024 12:28:04,-3,2.24,On Time,,Ontime,2-5 km
701250513,12426,03/09/2024 19:10:33,03/09/2024 19:11:33,1,4.12,On Time,Traffic,Traffic,2-5 km
101816977,74586,20/02/2024 06:37:43,20/02/2024 06:41:43,4,1.45,On Time,Traffic,Traffic,0-2 km
7838223552,32488,07/12/2023 13:46:45,07/12/2023 13:45:45,-1,4.95,On Time,,Ontime,2-5 km
4123140013,7581,03/11/2024 01:48:11,03/11/2024 01:44:11,-4,2.59,On Time,,Ontime,2-5 km
9821008306,9712,05/04/2023 15:52:16,05/04/2023 15:48:16,-4,0.74,On Time,,Ontime,0-2 km
5414882934,39970,28/12/2023 21:19:27,28/12/2023 21:18:27,-1,2.98,On Time,,Ontime,2-5 km
9257313140,71919,16/06/2024 14:29:42,16/06/2024 14:46:42,17,1.34,Significantly Delayed,Traffic,Traffic,0-2 km
3857021231,8994,28/09/2023 20:06:57,28/09/2023 20:08:57,2,3.89,On Time,Traffic,Traffic,2-5 km
1606381345,84799,22/03/2023 12:56:37,22/03/2023 12:51:37,-5,1.32,On Time,,Ontime,0-2 km
239830094,64707,17/08/2023 09:17:54,17/08/2023 09:15:54,-2,4.5,On Time,,Ontime,2-5 km
580582858,23439,11/09/2023 17:58:04,11/09/2023 17:57:04,-1,4.39,On Time,,Ontime,2-5 km
4191340899,84191,26/05/2023 01:44:29,26/05/2023 01:44:29,0,2.05,On Time,,Ontime,2-5 km
1013630716,36890,19/05/2024 06:39:26,19/05/2024 06:57:26,18,2.58,Significantly Delayed,Traffic,Traffic,2-5 km
8220017366,69432,28/05/2023 08:46:25,28/05/2023 09:04:25,18,2.59,Significantly Delayed,Traffic,Traffic,2-5 km
4353485612,67044,31/08/2024 13:25:53,31/08/2024 13:34:53,9,1.22,Slightly Delayed,Traffic,Traffic,0-2 km
8682172393,60531,15/10/2024 02:37:39,15/10/2024 02:42:39,5,0.99,On Time,Traffic,Traffic,0-2 km
4085089017,73060,11/06/2024 22:42:40,11/06/2024 22:49:40,7,0.95,Slightly Delayed,Traffic,Traffic,0-2 km
1287686307,72260,18/01/2024 18:09:19,18/01/2024 18:31:19,22,3.84,Significantly Delayed,Traffic,Traffic,2-5 km
4425450216,11470,11/06/2023 17:53:51,11/06/2023 17:49:51,-4,2.32,On Time,,Ontime,2-5 km
7799346570,6267,04/10/2023 00:07:26,04/10/2023 00:02:26,-5,4.86,On Time,,Ontime,2-5 km
5917975686,95635,04/06/2024 21:25:32,04/06/2024 21:26:32,1,2.29,On Time,Traffic,Traffic,2-5 km
9588500388,25906,05/07/2024 10:16:17,05/07/2024 10:30:17,14,2.55,Slightly Delayed,Traffic,Traffic,2-5 km
3963207709,75698,04/01/2024 20:37:27,04/01/2024 21:01:27,24,3.13,Significantly Delayed,Traffic,Traffic,2-5 km
2217466286,55729,08/04/2023 13:27:35,08/04/2023 13:50:35,23,2.22,Significantly Delayed,Traffic,Traffic,2-5 km
7130088913,27018,29/06/2023 14:35:03,29/06/2023 14:38:03,3,3.43,On Time,Traffic,Traffic,2-5 km
9064682961,74646,04/07/2024 13:31:05,04/07/2024 13:30:05,-1,3.91,On Time,,Ontime,2-5 km
6060156146,43137,25/05/2023 19:10:12,25/05/2023 19:25:12,15,3.34,Slightly Delayed,Traffic,Traffic,2-5 km
3106610673,39962,10/06/2024 18:08:21,10/06/2024 18:16:21,8,4.04,Slightly Delayed,Traffic,Traffic,2-5 km
442408751,31883,19/10/2023 17:42:57,19/10/2023 17:43:57,1,3.45,On Time,Traffic,Traffic,2-5 km
353571238,49421,01/01/2024 16:06:24,01/01/2024 16:10:24,4,1.94,On Time,Traffic,Traffic,0-2 km
4670530333,73412,30/05/2024 18:09:58,30/05/2024 18:06:58,-3,2.26,On Time,,Ontime,2-5 km
4961370923,95563,04/02/2024 16:20:26,04/02/2024 16:25:26,5,1.03,On Time,Traffic,Traffic,0-2 km
8946821991,7047,29/04/2024 12:12:27,29/04/2024 12:12:27,0,2.84,On Time,,Ontime,2-5 km
5720622852,41385,16/04/2023 15:01:16,16/04/2023 14:59:16,-2,4.29,On Time,,Ontime,2-5 km
7305353953,79920,04/01/2024 08:13:14,04/01/2024 08:41:14,28,1.58,Significantly Delayed,Traffic,Traffic,0-2 km
1402723627,29946,16/05/2024 04:55:13,16/05/2024 05:09:13,14,4.23,Slightly Delayed,Traffic,Traffic,2-5 km
9820620357,19268,05/12/2023 10:27:47,05/12/2023 10:32:47,5,1.35,On Time,Traffic,Traffic,0-2 km
1930286155,22959,02/09/2024 20:26:02,02/09/2024 20:32:02,6,2.1,Slightly Delayed,Traffic,Traffic,2-5 km
6759029950,27838,03/12/2023 13:02:14,03/12/2023 13:06:14,4,2.4,On Time,Traffic,Traffic,2-5 km
9032188284,45176,24/08/2023 19:45:01,24/08/2023 19:56:01,11,2.56,Slightly Delayed,Traffic,Traffic,2-5 km
9490161602,35300,26/04/2023 12:22:47,26/04/2023 12:17:47,-5,0.81,On Time,,Ontime,0-2 km
8565257085,74770,24/09/2023 21:04:44,24/09/2023 21:00:44,-4,1.9,On Time,,Ontime,0-2 km
4884845960,39010,05/09/2023 13:11:44,05/09/2023 13:07:44,-4,3.47,On Time,,Ontime,2-5 km
6181604084,63800,22/10/2023 04:25:32,22/10/2023 04:22:32,-3,0.69,On Time,,Ontime,0-2 km
2718508408,47220,04/08/2023 04:07:55,04/08/2023 04:22:55,15,4.85,Slightly Delayed,Traffic,Traffic,2-5 km
8354866000,19057,15/02/2024 18:41:22,15/02/2024 18:49:22,8,5,Slightly Delayed,Traffic,Traffic,2-5 km
8025728977,66000,15/08/2024 16:10:16,15/08/2024 16:07:16,-3,2.84,On Time,,Ontime,2-5 km
6531356394,92872,09/05/2023 14:46:55,09/05/2023 14:46:55,0,0.83,On Time,,Ontime,0-2 km
5489184758,69415,15/03/2024 15:36:26,15/03/2024 15:35:26,-1,3.02,On Time,,Ontime,2-5 km
1377599881,17690,17/08/2024 10:15:54,17/08/2024 10:12:54,-3,0.53,On Time,,Ontime,0-2 km
227162938,43553,18/04/2024 07:25:08,18/04/2024 07:23:08,-2,2.54,On Time,,Ontime,2-5 km
3449083612,65165,10/11/2023 12:49:44,10/11/2023 13:02:44,13,3.64,Slightly Delayed,Traffic,Traffic,2-5 km
5662514948,58053,20/05/2023 03:08:48,20/05/2023 03:03:48,-5,3.27,On Time,,Ontime,2-5 km
2034571482,86556,20/02/2024 20:28:09,20/02/2024 20:43:09,15,2.48,Slightly Delayed,Traffic,Traffic,2-5 km
348782569,88218,23/09/2023 08:45:21,23/09/2023 08:56:21,11,2.5,Slightly Delayed,Traffic,Traffic,2-5 km
8697396531,59371,23/10/2023 18:54:21,23/10/2023 18:52:21,-2,1.71,On Time,,Ontime,0-2 km
3538455450,63154,05/09/2024 21:29:40,05/09/2024 21:28:40,-1,2.89,On Time,,Ontime,2-5 km
7513290139,96784,21/05/2023 18:52:42,21/05/2023 18:51:42,-1,3.71,On Time,,Ontime,2-5 km
8320461939,63519,17/04/2024 04:38:13,17/04/2024 04:34:13,-4,4.38,On Time,,Ontime,2-5 km
8217899522,15587,08/10/2024 11:51:14,08/10/2024 11:51:14,0,4.1,On Time,,Ontime,2-5 km
4217056877,94995,26/03/2024 19:54:46,26/03/2024 20:02:46,8,3.74,Slightly Delayed,Traffic,Traffic,2-5 km
3684167813,82021,13/09/2024 08:33:52,13/09/2024 08:31:52,-2,0.85,On Time,,Ontime,0-2 km
5351904164,98439,06/08/2024 16:26:48,06/08/2024 16:31:48,5,1.17,On Time,Traffic,Traffic,0-2 km
2731829604,85333,12/02/2024 20:28:18,12/02/2024 20:25:18,-3,0.89,On Time,,Ontime,0-2 km
7162485958,64568,06/12/2023 18:42:13,06/12/2023 18:42:13,0,2.87,On Time,,Ontime,2-5 km
4830502113,8022,26/01/2024 15:02:09,26/01/2024 15:01:09,-1,2.76,On Time,,Ontime,2-5 km
9797013595,35734,16/05/2024 00:14:43,16/05/2024 00:23:43,9,3.93,Slightly Delayed,Traffic,Traffic,2-5 km
9487843345,82632,11/06/2024 06:35:15,11/06/2024 06:39:15,4,2.95,On Time,Traffic,Traffic,2-5 km
2148242015,13676,01/05/2023 00:04:24,01/05/2023 00:33:24,29,4.21,Significantly Delayed,Traffic,Traffic,2-5 km
7465258008,63335,25/10/2023 21:34:48,25/10/2023 21:48:48,14,2.88,Slightly Delayed,Traffic,Traffic,2-5 km
8875274470,54978,20/04/2024 16:38:48,20/04/2024 17:03:48,25,1.03,Significantly Delayed,Traffic,Traffic,0-2 km
7049717910,10931,11/05/2024 05:58:42,11/05/2024 05:56:42,-2,0.83,On Time,,Ontime,0-2 km
4829897426,93475,05/06/2023 01:10:37,05/06/2023 01:07:37,-3,3.29,On Time,,Ontime,2-5 km
3532186218,34900,08/08/2023 14:15:04,08/08/2023 14:16:04,1,4.85,On Time,Traffic,Traffic,2-5 km
6897674900,5998,13/05/2024 13:08:01,13/05/2024 13:05:01,-3,2.32,On Time,,Ontime,2-5 km
163895717,45284,02/11/2023 05:01:21,02/11/2023 04:58:21,-3,2.3,On Time,,Ontime,2-5 km
9857592403,36569,24/10/2023 11:51:41,24/10/2023 11:55:41,4,4.17,On Time,Traffic,Traffic,2-5 km
2521197661,49637,20/02/2024 00:48:46,20/02/2024 01:05:46,17,0.86,Significantly Delayed,Traffic,Traffic,0-2 km
488314125,60702,05/04/2023 18:28:51,05/04/2023 18:41:51,13,3.13,Slightly Delayed,Traffic,Traffic,2-5 km
5073549838,20915,28/04/2024 08:15:04,28/04/2024 08:19:04,4,1.01,On Time,Traffic,Traffic,0-2 km
6399568661,45002,17/12/2023 21:19:56,17/12/2023 21:18:56,-1,3.42,On Time,,Ontime,2-5 km
3672658084,66143,10/05/2024 14:07:48,10/05/2024 14:07:48,0,3.4,On Time,,Ontime,2-5 km
8273236145,8874,02/09/2024 16:06:41,02/09/2024 16:08:41,2,3.75,On Time,Traffic,Traffic,2-5 km
3411233779,33913,13/04/2024 23:22:45,13/04/2024 23:18:45,-4,1.67,On Time,,Ontime,0-2 km
8024667539,26395,22/07/2024 06:12:11,22/07/2024 06:24:11,12,1.85,Slightly Delayed,Traffic,Traffic,0-2 km
6112199794,75415,21/09/2024 21:00:43,21/09/2024 21:06:43,6,4.43,Slightly Delayed,Traffic,Traffic,2-5 km
9484473160,38707,25/04/2023 21:44:46,25/04/2023 21:53:46,9,2.47,Slightly Delayed,Traffic,Traffic,2-5 km
9729709418,43891,30/03/2023 05:38:05,30/03/2023 05:33:05,-5,4.73,On Time,,Ontime,2-5 km
7900224799,45482,03/07/2024 05:12:31,03/07/2024 05:25:31,13,1.48,Slightly Delayed,Traffic,Traffic,0-2 km
1821414490,55493,21/10/2024 07:45:08,21/10/2024 07:44:08,-1,0.92,On Time,,Ontime,0-2 km
5813507399,13303,15/04/2024 09:21:04,15/04/2024 09:16:04,-5,2.37,On Time,,Ontime,2-5 km
3928003125,40065,07/12/2023 13:43:43,07/12/2023 13:58:43,15,1.46,Slightly Delayed,Traffic,Traffic,0-2 km
5271866987,15044,27/08/2024 01:45:03,27/08/2024 01:43:03,-2,2.84,On Time,,Ontime,2-5 km
9794537731,23014,27/05/2023 13:10:31,27/05/2023 13:13:31,3,3.02,On Time,Traffic,Traffic,2-5 km
4852718488,71839,29/04/2024 20:57:44,29/04/2024 20:56:44,-1,3.31,On Time,,Ontime,2-5 km
8300546273,80645,05/09/2023 10:27:24,05/09/2023 10:29:24,2,1.58,On Time,Traffic,Traffic,0-2 km
976104194,65001,07/05/2024 22:16:34,07/05/2024 22:46:34,30,0.78,Significantly Delayed,Traffic,Traffic,0-2 km
5373961125,72609,01/11/2024 04:01:48,01/11/2024 04:06:48,5,2.88,On Time,Traffic,Traffic,2-5 km
6056126973,84012,02/07/2024 22:45:53,02/07/2024 22:45:53,0,3.31,On Time,,Ontime,2-5 km
6352881332,21808,22/01/2024 23:20:41,22/01/2024 23:24:41,4,3.03,On Time,Traffic,Traffic,2-5 km
1643234106,63857,12/09/2024 04:06:26,12/09/2024 04:21:26,15,4.22,Slightly Delayed,Traffic,Traffic,2-5 km
8697966993,45795,02/03/2024 06:00:49,02/03/2024 06:22:49,22,2.95,Significantly Delayed,Traffic,Traffic,2-5 km
2276061263,25181,06/10/2024 17:12:05,06/10/2024 17:12:05,0,1.18,On Time,,Ontime,0-2 km
4045613782,29650,09/08/2023 08:36:43,09/08/2023 08:41:43,5,2.23,On Time,Traffic,Traffic,2-5 km
2959828441,80243,15/03/2024 18:13:14,15/03/2024 18:17:14,4,1.62,On Time,Traffic,Traffic,0-2 km
3514589876,24168,17/10/2023 21:20:10,17/10/2023 21:20:10,0,4.1,On Time,,Ontime,2-5 km
9444081952,88637,27/11/2023 01:16:59,27/11/2023 01:19:59,3,1.4,On Time,Traffic,Traffic,0-2 km
8183959589,80408,16/12/2023 14:41:59,16/12/2023 14:45:59,4,1.58,On Time,Traffic,Traffic,0-2 km
1712832927,60377,16/03/2024 02:36:19,16/03/2024 02:50:19,14,0.78,Slightly Delayed,Traffic,Traffic,0-2 km
8162867215,53830,24/08/2024 15:45:13,24/08/2024 15:50:13,5,2.71,On Time,Traffic,Traffic,2-5 km
4160230443,41222,15/04/2024 04:13:39,15/04/2024 04:18:39,5,2.46,On Time,Traffic,Traffic,2-5 km
9787535949,20817,02/04/2023 14:17:48,02/04/2023 14:27:48,10,1.96,Slightly Delayed,Traffic,Traffic,0-2 km
3423995261,50959,06/05/2023 21:50:32,06/05/2023 21:54:32,4,3.39,On Time,Traffic,Traffic,2-5 km
1523343168,41110,21/07/2024 19:08:11,21/07/2024 19:12:11,4,4.56,On Time,Traffic,Traffic,2-5 km
1948066291,33207,02/10/2024 22:12:43,02/10/2024 22:15:43,3,3.15,On Time,Traffic,Traffic,2-5 km
2021361582,88680,20/05/2024 13:48:16,20/05/2024 14:04:16,16,0.61,Significantly Delayed,Traffic,Traffic,0-2 km
7491420331,81340,22/05/2024 03:30:45,22/05/2024 03:38:45,8,3.25,Slightly Delayed,Traffic,Traffic,2-5 km
994840771,22900,15/10/2023 23:11:35,15/10/2023 23:25:35,14,3.72,Slightly Delayed,Traffic,Traffic,2-5 km
6277344634,98138,23/07/2024 19:33:11,23/07/2024 19:55:11,22,2.48,Significantly Delayed,Traffic,Traffic,2-5 km
4092653338,30910,24/04/2024 14:26:22,24/04/2024 14:21:22,-5,4.63,On Time,,Ontime,2-5 km
7213712604,25295,17/11/2023 07:16:37,17/11/2023 07:12:37,-4,2.8,On Time,,Ontime,2-5 km
7326709115,46549,26/11/2023 00:54:32,26/11/2023 01:01:32,7,3.53,Slightly Delayed,Traffic,Traffic,2-5 km
9419789569,54029,17/07/2024 10:53:23,17/07/2024 10:53:23,0,2.48,On Time,,Ontime,2-5 km
5388191488,38734,31/03/2024 04:07:25,31/03/2024 04:19:25,12,0.6,Slightly Delayed,Traffic,Traffic,0-2 km
9065873433,61365,23/10/2023 19:27:27,23/10/2023 19:37:27,10,2.06,Slightly Delayed,Traffic,Traffic,2-5 km
4627342297,47725,28/08/2023 11:01:50,28/08/2023 11:06:50,5,2.44,On Time,Traffic,Traffic,2-5 km
4286971111,7124,27/05/2024 03:36:40,27/05/2024 03:31:40,-5,1.8,On Time,,Ontime,0-2 km
645282074,19843,25/05/2023 23:55:35,25/05/2023 23:54:35,-1,0.88,On Time,,Ontime,0-2 km
7260939789,13059,28/10/2023 13:55:51,28/10/2023 14:00:51,5,1.1,On Time,Traffic,Traffic,0-2 km
1716322448,66774,06/09/2023 16:23:18,06/09/2023 16:26:18,3,4.92,On Time,Traffic,Traffic,2-5 km
4293959647,72576,03/10/2023 21:34:36,03/10/2023 21:33:36,-1,2.09,On Time,,Ontime,2-5 km
3331935300,14328,15/06/2023 21:54:22,15/06/2023 21:56:22,2,1.12,On Time,Traffic,Traffic,0-2 km
1775389576,59128,10/03/2024 06:53:09,10/03/2024 06:52:09,-1,0.67,On Time,,Ontime,0-2 km
8194774262,19069,06/10/2024 06:52:32,06/10/2024 07:02:32,10,3.25,Slightly Delayed,Traffic,Traffic,2-5 km
3615279775,33091,01/11/2023 18:41:36,01/11/2023 18:40:36,-1,2.4,On Time,,Ontime,2-5 km
11467999,1908,23/04/2023 18:57:26,23/04/2023 19:11:26,14,0.68,Slightly Delayed,Traffic,Traffic,0-2 km
3971267196,59116,14/01/2024 02:54:53,14/01/2024 02:58:53,4,2.74,On Time,Traffic,Traffic,2-5 km
