order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Delivery_logic,actual_delivery_status
7898867047,899941,03/05/2023 15:13:52,03/05/2023 15:31:52,03/05/2023 15:38:52,Slightly Delayed,"£5,189.50",Wallet,51564,9180,Not Valid,Good to go
2142065357,469006,27/01/2024 07:45:34,27/01/2024 08:04:34,27/01/2024 08:04:34,On Time,"£2,586.92",Cash,1749,8613,Not Valid,Flag
9024719693,21597477,06/06/2024 19:22:30,06/06/2024 19:40:30,06/06/2024 19:41:30,On Time,£140.44,Card,96400,7334,Not Valid,Flag
8976616698,90346920,23/08/2023 03:20:08,23/08/2023 03:36:08,23/08/2023 03:38:08,On Time,"£3,364.63",UPI,46211,362,Not Valid,Flag
8792586840,91566278,14/06/2023 15:09:28,14/06/2023 15:26:28,14/06/2023 15:29:28,On Time,"£1,843.14",UPI,44722,9496,Not Valid,Flag
5375387413,66768157,04/04/2023 23:31:41,04/04/2023 23:42:41,04/04/2023 23:44:41,On Time,"£1,934.80",Wallet,53977,592,Not Valid,Flag
4252164097,72366758,28/09/2023 06:58:17,28/09/2023 07:16:17,28/09/2023 07:24:17,Slightly Delayed,£163.55,Card,11104,4201,Not Valid,Good to go
8423273411,5418547,23/05/2023 23:13:33,23/05/2023 23:24:33,23/05/2023 23:24:33,On Time,£719.38,UPI,81864,8994,Not Valid,Flag
2551179741,18791381,10/04/2024 02:09:31,10/04/2024 02:29:31,10/04/2024 02:43:31,Slightly Delayed,"£2,975.13",UPI,50120,1613,Not Valid,Good to go
227511348,11775073,01/08/2024 15:43:56,01/08/2024 16:01:56,01/08/2024 16:02:56,On Time,"£2,388.23",Card,90637,4665,Not Valid,Flag
4434464045,7591711,22/09/2023 00:04:24,22/09/2023 00:21:24,22/09/2023 00:21:24,On Time,"£2,148.83",Card,84509,5121,Not Valid,Flag
7041011843,35705377,06/02/2024 00:46:34,06/02/2024 01:03:34,06/02/2024 01:03:34,On Time,"£1,303.83",Card,79645,1765,Not Valid,Flag
6510283268,67383024,12/06/2024 01:40:22,12/06/2024 01:57:22,12/06/2024 01:55:22,On Time,"£1,452.76",Wallet,59772,2932,Valid,Good to go
6853654698,85198177,06/08/2023 11:20:58,06/08/2023 11:36:58,06/08/2023 11:41:58,On Time,"£2,101.23",Card,57378,5281,Not Valid,Flag
9338996795,2219590,09/01/2024 18:21:36,09/01/2024 18:40:36,09/01/2024 18:38:36,On Time,£951.43,Card,85003,8279,Valid,Good to go
7346145952,96629258,12/03/2024 19:24:44,12/03/2024 19:37:44,12/03/2024 19:33:44,On Time,£264.89,Cash,32434,3556,Valid,Good to go
6497069610,52672659,10/04/2024 17:18:57,10/04/2024 17:32:57,10/04/2024 17:34:57,On Time,"£1,416.18",Card,80825,3577,Not Valid,Flag
1741402363,87200291,12/06/2024 11:13:45,12/06/2024 11:29:45,12/06/2024 11:31:45,On Time,"£1,729.82",UPI,29182,4423,Not Valid,Flag
4825878367,46717997,07/10/2024 14:04:11,07/10/2024 14:23:11,07/10/2024 14:23:11,On Time,"£4,152.86",Card,96209,5643,Not Valid,Flag
7019011442,41640262,30/06/2023 19:38:42,30/06/2023 19:54:42,30/06/2023 19:50:42,On Time,"£3,612.65",Cash,15863,9125,Valid,Good to go
1674463798,52085702,21/09/2024 13:31:34,21/09/2024 13:43:34,21/09/2024 13:49:34,Slightly Delayed,"£3,497.86",UPI,17663,7301,Not Valid,Good to go
305684588,46876240,25/08/2024 19:41:28,25/08/2024 19:56:28,25/08/2024 20:12:28,Significantly Delayed,"£4,199.86",UPI,70029,7499,Not Valid,Good to go
5967495442,77086074,18/07/2024 15:25:29,18/07/2024 15:36:29,18/07/2024 15:47:29,Slightly Delayed,£707.67,Card,7004,9906,Not Valid,Good to go
2571047526,90665975,19/06/2023 00:18:51,19/06/2023 00:30:51,19/06/2023 00:25:51,On Time,£651.93,UPI,45704,3902,Valid,Good to go
7784811086,53332493,07/09/2024 06:11:07,07/09/2024 06:26:07,07/09/2024 06:50:07,Significantly Delayed,"£2,387.27",UPI,83254,654,Not Valid,Good to go
7942005230,78614729,25/03/2023 08:20:32,25/03/2023 08:31:32,25/03/2023 08:41:32,Slightly Delayed,£281.73,Wallet,44185,8679,Not Valid,Good to go
6653543195,95334407,15/09/2023 14:53:44,15/09/2023 15:09:44,15/09/2023 15:20:44,Slightly Delayed,"£1,617.62",Wallet,68173,2292,Not Valid,Good to go
397928918,71902700,14/09/2024 03:54:21,14/09/2024 04:13:21,14/09/2024 04:28:21,Slightly Delayed,£797.99,Card,80520,3293,Not Valid,Good to go
776120140,25128143,12/11/2023 03:51:53,12/11/2023 04:03:53,12/11/2023 04:19:53,Significantly Delayed,£430.41,Card,28491,7417,Not Valid,Good to go
8293188779,28991365,16/10/2024 09:48:02,16/10/2024 10:08:02,16/10/2024 10:06:02,On Time,"£4,286.09",UPI,71056,4650,Valid,Good to go
178737268,2164524,18/06/2023 19:52:44,18/06/2023 20:05:44,18/06/2023 20:04:44,On Time,£726.41,UPI,66743,5088,Valid,Good to go
5246598523,90665975,22/11/2023 16:46:33,22/11/2023 17:04:33,22/11/2023 17:30:33,Significantly Delayed,"£3,057.36",Cash,67554,8891,Not Valid,Good to go
1172544737,30188374,24/11/2023 07:36:36,24/11/2023 07:46:36,24/11/2023 07:56:36,Slightly Delayed,"£1,080.33",Cash,27338,2867,Not Valid,Good to go
6419533291,92404798,28/07/2023 05:02:16,28/07/2023 05:15:16,28/07/2023 05:17:16,On Time,"£2,555.75",Wallet,32799,3296,Not Valid,Flag
882083749,51833636,18/06/2023 12:52:28,18/06/2023 13:09:28,18/06/2023 13:13:28,On Time,"£1,142.73",Cash,42317,5887,Not Valid,Flag
3185510401,43990799,14/10/2024 00:24:10,14/10/2024 00:36:10,14/10/2024 00:40:10,On Time,£749.50,UPI,60744,8587,Not Valid,Flag
7760767006,93018527,19/08/2023 12:04:44,19/08/2023 12:19:44,19/08/2023 12:14:44,On Time,"£1,014.49",UPI,88497,8076,Valid,Good to go
3833878150,644189,23/06/2024 18:54:35,23/06/2024 19:07:35,23/06/2024 19:33:35,Significantly Delayed,"£3,376.00",Cash,27906,315,Not Valid,Good to go
369899578,44198187,19/08/2023 14:17:49,19/08/2023 14:31:49,19/08/2023 14:32:49,On Time,"£2,313.22",Cash,85235,7302,Not Valid,Flag
1944466212,70798876,09/09/2024 14:02:49,09/09/2024 14:21:49,09/09/2024 14:20:49,On Time,"£2,523.57",UPI,77615,4024,Valid,Good to go
4064447117,6061349,25/02/2024 22:19:59,25/02/2024 22:34:59,25/02/2024 22:53:59,Significantly Delayed,"£2,534.24",Cash,36940,394,Not Valid,Good to go
1553685597,22822088,28/10/2024 00:27:04,28/10/2024 00:43:04,28/10/2024 01:13:04,Significantly Delayed,"£2,962.71",Card,246,3414,Not Valid,Good to go
3682284811,96009692,18/07/2024 20:57:10,18/07/2024 21:13:10,18/07/2024 21:10:10,On Time,"£4,471.32",UPI,10177,6603,Valid,Good to go
291439357,62679120,11/04/2023 02:13:39,11/04/2023 02:30:39,11/04/2023 02:33:39,On Time,"£2,008.62",UPI,8626,5860,Not Valid,Flag
8285784194,17390673,30/09/2024 15:47:01,30/09/2024 15:57:01,30/09/2024 15:59:01,On Time,"£1,107.52",UPI,72635,9982,Not Valid,Flag
5058742647,29562254,17/09/2024 23:35:30,17/09/2024 23:51:30,17/09/2024 23:55:30,On Time,"£1,943.59",UPI,25730,579,Not Valid,Flag
6917020296,34655710,10/07/2024 21:48:57,10/07/2024 22:00:57,10/07/2024 22:03:57,On Time,£705.42,Card,41276,6483,Not Valid,Flag
6671181961,50968312,13/10/2023 05:37:23,13/10/2023 05:49:23,13/10/2023 05:51:23,On Time,"£2,732.00",Wallet,46269,5607,Not Valid,Flag
5123439997,89886179,15/02/2024 18:57:33,15/02/2024 19:13:33,15/02/2024 19:15:33,On Time,"£1,789.27",Cash,55720,2403,Not Valid,Flag
8510183245,3897936,01/10/2024 20:56:57,01/10/2024 21:07:57,01/10/2024 21:02:57,On Time,"£2,914.71",Wallet,94891,466,Valid,Good to go
6081384585,94529626,04/03/2024 04:03:00,04/03/2024 04:19:00,04/03/2024 04:20:00,On Time,"£4,519.77",Cash,96881,1823,Not Valid,Flag
4423613746,98088303,27/08/2023 18:01:35,27/08/2023 18:11:35,27/08/2023 18:20:35,Slightly Delayed,"£4,916.33",UPI,1185,1660,Not Valid,Good to go
1530472691,82169898,09/08/2024 14:17:38,09/08/2024 14:35:38,09/08/2024 14:46:38,Slightly Delayed,"£3,469.84",UPI,7489,7153,Not Valid,Good to go
7009303199,85519349,25/02/2024 10:37:03,25/02/2024 10:51:03,25/02/2024 10:59:03,Slightly Delayed,"£3,223.07",UPI,72585,2783,Not Valid,Good to go
5386652055,71252391,16/04/2024 15:24:06,16/04/2024 15:40:06,16/04/2024 15:47:06,Slightly Delayed,"£2,799.46",Card,4038,2212,Not Valid,Good to go
4413239746,22915611,10/04/2023 07:24:44,10/04/2023 07:41:44,10/04/2023 07:54:44,Slightly Delayed,£811.95,UPI,21923,7096,Not Valid,Good to go
4988875078,65514005,23/07/2023 15:48:57,23/07/2023 16:02:57,23/07/2023 16:16:57,Slightly Delayed,"£3,485.65",UPI,3617,7938,Not Valid,Good to go
1617565217,43518622,01/06/2024 12:51:43,01/06/2024 13:03:43,01/06/2024 13:02:43,On Time,"£2,865.04",UPI,5577,4961,Valid,Good to go
392038758,24144240,23/07/2024 18:36:20,23/07/2024 18:50:20,23/07/2024 18:58:20,Slightly Delayed,"£3,639.23",Card,62825,9624,Not Valid,Good to go
1828727552,12455156,26/03/2024 14:32:53,26/03/2024 14:51:53,26/03/2024 14:54:53,On Time,"£2,106.13",Cash,92001,3243,Not Valid,Flag
7119397338,25850478,28/10/2024 22:53:36,28/10/2024 23:10:36,28/10/2024 23:13:36,On Time,£874.78,Cash,39725,6526,Not Valid,Flag
2611271708,11446157,26/04/2024 05:34:58,26/04/2024 05:44:58,26/04/2024 05:47:58,On Time,"£1,171.77",Card,54792,3166,Not Valid,Flag
7162509481,1174162,17/10/2024 00:59:37,17/10/2024 01:11:37,17/10/2024 01:06:37,On Time,"£1,157.52",Wallet,20373,6948,Valid,Good to go
131913576,48228547,17/10/2023 03:00:39,17/10/2023 03:10:39,17/10/2023 03:12:39,On Time,"£2,136.82",Wallet,27197,3581,Not Valid,Flag
6627201490,28991365,10/12/2023 14:55:32,10/12/2023 15:06:32,10/12/2023 15:17:32,Slightly Delayed,"£1,393.12",Cash,31046,8796,Not Valid,Good to go
4644950813,81655250,21/08/2023 09:02:19,21/08/2023 09:22:19,21/08/2023 09:27:19,On Time,"£2,392.80",Card,2614,3353,Not Valid,Flag
9434934993,92027021,09/08/2024 07:08:04,09/08/2024 07:26:04,09/08/2024 07:39:04,Slightly Delayed,£698.38,Cash,95990,5431,Not Valid,Good to go
2556317798,29562072,14/09/2023 03:54:55,14/09/2023 04:05:55,14/09/2023 04:03:55,On Time,"£1,675.35",Cash,76160,8303,Valid,Good to go
2826150539,24456825,05/11/2023 10:24:11,05/11/2023 10:42:11,05/11/2023 10:47:11,On Time,"£2,121.58",Card,19554,6711,Not Valid,Flag
4283803308,4543215,08/12/2023 04:15:17,08/12/2023 04:28:17,08/12/2023 04:32:17,On Time,"£2,653.37",UPI,29754,7787,Not Valid,Flag
6873424093,35705377,10/02/2024 23:18:46,10/02/2024 23:28:46,10/02/2024 23:29:46,On Time,"£2,891.16",UPI,61533,4281,Not Valid,Flag
4741294126,66354642,05/09/2024 08:27:06,05/09/2024 08:37:06,05/09/2024 08:38:06,On Time,"£2,218.23",Cash,84476,5064,Not Valid,Flag
4967241271,45708879,03/05/2023 22:35:20,03/05/2023 22:55:20,03/05/2023 22:56:20,On Time,£641.98,Wallet,73253,6076,Not Valid,Flag
9554079946,69516494,23/12/2023 09:57:12,23/12/2023 10:10:12,23/12/2023 10:10:12,On Time,"£3,528.74",Wallet,90188,8757,Not Valid,Flag
4601205399,97111069,14/07/2023 20:15:51,14/07/2023 20:34:51,14/07/2023 20:39:51,On Time,"£3,250.65",Wallet,36629,2051,Not Valid,Flag
5633967304,72605638,30/01/2024 19:14:01,30/01/2024 19:33:01,30/01/2024 19:48:01,Slightly Delayed,"£2,009.59",Cash,93942,619,Not Valid,Good to go
4168163237,47503133,06/07/2023 00:28:47,06/07/2023 00:44:47,06/07/2023 00:56:47,Slightly Delayed,"£1,178.88",Wallet,32090,7103,Not Valid,Good to go
5924297360,59197894,09/09/2024 21:59:31,09/09/2024 22:12:31,09/09/2024 22:27:31,Slightly Delayed,£723.44,Wallet,50579,235,Not Valid,Good to go
2120299901,28499191,12/06/2024 09:32:04,12/06/2024 09:45:04,12/06/2024 09:41:04,On Time,"£1,204.42",Card,35726,5282,Valid,Good to go
1070876534,59329145,21/02/2024 19:01:21,21/02/2024 19:12:21,21/02/2024 19:08:21,On Time,"£4,573.95",Cash,14388,7142,Valid,Good to go
7032280048,18567760,15/09/2023 22:21:31,15/09/2023 22:32:31,15/09/2023 22:35:31,On Time,"£1,403.74",UPI,41473,9632,Not Valid,Flag
156346853,57331847,30/03/2023 09:00:22,30/03/2023 09:13:22,30/03/2023 09:28:22,Slightly Delayed,"£1,506.38",Card,16610,5266,Not Valid,Good to go
6873267326,45546750,10/02/2024 07:52:23,10/02/2024 08:03:23,10/02/2024 08:11:23,Slightly Delayed,"£2,229.88",Cash,63685,9190,Not Valid,Good to go
1370661468,64795608,27/09/2023 02:02:46,27/09/2023 02:20:46,27/09/2023 02:24:46,On Time,£957.45,Wallet,83004,9329,Not Valid,Flag
3612128358,8513589,24/04/2024 23:13:39,24/04/2024 23:29:39,24/04/2024 23:28:39,On Time,"£1,654.11",UPI,63526,4147,Valid,Good to go
1736953222,86704661,18/02/2024 14:00:30,18/02/2024 14:11:30,18/02/2024 14:21:30,Slightly Delayed,"£3,889.08",Wallet,46700,865,Not Valid,Good to go
9107923488,85354059,20/11/2023 04:53:01,20/11/2023 05:07:01,20/11/2023 05:11:01,On Time,"£2,768.96",Wallet,22157,129,Not Valid,Flag
4378877600,46989310,27/11/2023 11:09:25,27/11/2023 11:29:25,27/11/2023 11:43:25,Slightly Delayed,"£1,365.37",Wallet,31527,8602,Not Valid,Good to go
3232762361,22613559,24/07/2023 15:36:05,24/07/2023 15:47:05,24/07/2023 15:45:05,On Time,"£2,843.52",Wallet,89153,6335,Valid,Good to go
1831641377,76971644,19/03/2024 04:14:41,19/03/2024 04:29:41,19/03/2024 04:39:41,Slightly Delayed,"£3,402.24",Cash,48691,8563,Not Valid,Good to go
562428866,57833505,17/04/2023 19:29:17,17/04/2023 19:46:17,17/04/2023 20:00:17,Slightly Delayed,£896.97,Card,47688,5415,Not Valid,Good to go
4607715908,59095971,24/08/2024 22:51:27,24/08/2024 23:03:27,24/08/2024 23:10:27,Slightly Delayed,"£4,650.66",UPI,22498,8376,Not Valid,Good to go
4804575203,53974737,23/05/2023 21:43:41,23/05/2023 21:56:41,23/05/2023 22:19:41,Significantly Delayed,"£1,762.54",Wallet,32008,7722,Not Valid,Good to go
8287234948,47939657,07/10/2024 07:48:35,07/10/2024 08:01:35,07/10/2024 08:04:35,On Time,"£1,856.75",UPI,4824,1362,Not Valid,Flag
6074452586,78806824,01/09/2023 08:30:26,01/09/2023 08:46:26,01/09/2023 08:50:26,On Time,£81.35,Cash,11946,5358,Not Valid,Flag
6821790656,66710182,03/08/2024 13:10:35,03/08/2024 13:22:35,03/08/2024 13:23:35,On Time,"£2,094.62",Wallet,64612,3938,Not Valid,Flag
7821942520,84468124,12/02/2024 23:57:16,13/02/2024 00:12:16,13/02/2024 00:13:16,On Time,"£2,732.91",Wallet,11136,5805,Not Valid,Flag
3012496270,27604184,06/04/2023 03:45:57,06/04/2023 04:04:57,06/04/2023 04:04:57,On Time,"£2,270.44",UPI,96443,6783,Not Valid,Flag
8980370750,76971644,15/09/2023 14:47:03,15/09/2023 15:04:03,15/09/2023 15:05:03,On Time,£901.58,Card,29273,5440,Not Valid,Flag
6535672015,4758426,05/05/2023 08:41:49,05/05/2023 08:55:49,05/05/2023 09:00:49,On Time,"£2,685.35",UPI,91217,8612,Not Valid,Flag
6999060704,15534747,28/04/2023 15:55:23,28/04/2023 16:11:23,28/04/2023 16:18:23,Slightly Delayed,£672.73,Wallet,29169,7616,Not Valid,Good to go
9403732731,73393269,26/05/2024 15:50:08,26/05/2024 16:03:08,26/05/2024 16:07:08,On Time,"£2,995.55",Cash,97526,9483,Not Valid,Flag
5649255352,84119685,30/10/2024 23:39:54,30/10/2024 23:50:54,30/10/2024 23:52:54,On Time,"£3,938.48",Cash,42987,1418,Not Valid,Flag
5034409841,46629917,15/08/2023 03:17:51,15/08/2023 03:32:51,15/08/2023 03:50:51,Significantly Delayed,"£2,746.95",Wallet,71481,7048,Not Valid,Good to go
9072111617,49985597,15/09/2024 22:20:56,15/09/2024 22:30:56,15/09/2024 22:27:56,On Time,"£2,799.39",UPI,7933,8322,Valid,Good to go
9556880451,48778633,08/10/2023 11:26:54,08/10/2023 11:39:54,08/10/2023 11:34:54,On Time,"£4,818.86",Card,26471,6502,Valid,Good to go
4602796463,22047134,12/09/2024 05:20:17,12/09/2024 05:39:17,12/09/2024 05:44:17,On Time,"£2,500.69",UPI,15486,8616,Not Valid,Flag
6061353924,49241309,03/03/2024 22:15:37,03/03/2024 22:26:37,03/03/2024 22:23:37,On Time,"£1,424.69",Wallet,5451,5328,Valid,Good to go
4366519080,63339001,29/05/2023 17:54:41,29/05/2023 18:10:41,29/05/2023 18:06:41,On Time,"£2,771.30",Cash,71938,2822,Valid,Good to go
1324817141,71694275,17/08/2023 22:02:37,17/08/2023 22:14:37,17/08/2023 22:12:37,On Time,"£5,053.37",Card,88990,7839,Valid,Good to go
5419080144,55404382,01/11/2024 16:44:12,01/11/2024 16:59:12,01/11/2024 16:54:12,On Time,"£2,197.72",Cash,87381,7631,Valid,Good to go
8813470284,57537308,04/01/2024 05:16:34,04/01/2024 05:35:34,04/01/2024 05:30:34,On Time,"£1,665.10",Card,39091,7291,Valid,Good to go
3182992799,81906973,18/10/2023 13:55:00,18/10/2023 14:12:00,18/10/2023 14:25:00,Slightly Delayed,"£4,329.87",Cash,26718,707,Not Valid,Good to go
7792996715,22081691,03/01/2024 15:04:47,03/01/2024 15:14:47,03/01/2024 15:09:47,On Time,£949.20,Card,57039,1556,Valid,Good to go
6962624734,88866835,27/04/2023 08:57:43,27/04/2023 09:12:43,27/04/2023 09:17:43,On Time,"£3,579.41",Wallet,32296,3730,Not Valid,Flag
5948662456,35988028,29/06/2023 18:25:14,29/06/2023 18:45:14,29/06/2023 18:47:14,On Time,"£4,187.66",Card,39614,4341,Not Valid,Flag
3395675979,88202341,10/06/2023 15:59:50,10/06/2023 16:10:50,10/06/2023 16:07:50,On Time,"£2,930.34",Cash,8303,4842,Valid,Good to go
7550368787,51592174,30/12/2023 17:50:47,30/12/2023 18:05:47,30/12/2023 18:17:47,Slightly Delayed,"£5,268.01",Cash,25992,6776,Not Valid,Good to go
8357671697,97388817,14/04/2024 00:42:08,14/04/2024 00:56:08,14/04/2024 00:55:08,On Time,£39.65,Wallet,16324,7960,Valid,Good to go
9600704922,90372221,13/11/2023 12:31:56,13/11/2023 12:51:56,13/11/2023 12:50:56,On Time,"£2,378.52",Cash,40938,7419,Valid,Good to go
9915229426,12832151,03/02/2024 02:47:57,03/02/2024 02:57:57,03/02/2024 02:57:57,On Time,£37.80,Cash,7428,9437,Not Valid,Flag
9927474026,94137242,28/03/2023 04:07:24,28/03/2023 04:20:24,28/03/2023 04:33:24,Slightly Delayed,£530.85,Cash,85439,2201,Not Valid,Good to go
6310535397,21461764,26/05/2023 17:46:19,26/05/2023 18:03:19,26/05/2023 18:03:19,On Time,"£5,015.88",Card,8620,724,Not Valid,Flag
8045941430,67829645,24/05/2023 15:07:03,24/05/2023 15:22:03,24/05/2023 15:22:03,On Time,"£2,667.64",Wallet,43620,4497,Not Valid,Flag
4390394582,49795571,02/11/2024 11:28:29,02/11/2024 11:38:29,02/11/2024 11:38:29,On Time,"£1,170.39",Cash,97518,9251,Not Valid,Flag
5062545226,84275450,28/11/2023 04:16:44,28/11/2023 04:36:44,28/11/2023 04:33:44,On Time,"£2,945.03",Wallet,54305,5297,Valid,Good to go
2836701831,62323608,13/06/2024 14:15:45,13/06/2024 14:27:45,13/06/2024 14:31:45,On Time,£354.52,Card,84057,5443,Not Valid,Flag
4115492281,32540616,07/01/2024 01:31:47,07/01/2024 01:51:47,07/01/2024 01:52:47,On Time,"£4,248.74",Wallet,99505,3859,Not Valid,Flag
3554645781,26227445,25/04/2024 14:58:42,25/04/2024 15:15:42,25/04/2024 15:24:42,Slightly Delayed,"£2,108.47",Card,64263,2659,Not Valid,Good to go
3983605701,19067680,27/01/2024 12:28:20,27/01/2024 12:43:20,27/01/2024 12:52:20,Slightly Delayed,"£3,627.25",Card,58335,6323,Not Valid,Good to go
8581516385,8241122,14/12/2023 19:30:41,14/12/2023 19:49:41,14/12/2023 19:49:41,On Time,£681.54,Card,29947,5072,Not Valid,Flag
8290229112,88923048,09/03/2024 05:06:27,09/03/2024 05:19:27,09/03/2024 05:16:27,On Time,£517.77,Wallet,29611,3964,Valid,Good to go
1195560119,83039559,03/04/2023 17:20:14,03/04/2023 17:33:14,03/04/2023 17:36:14,On Time,£552.20,Cash,6698,4616,Not Valid,Flag
5077327994,243838,01/08/2023 20:07:55,01/08/2023 20:26:55,01/08/2023 20:23:55,On Time,"£2,694.01",Card,93285,7335,Valid,Good to go
2945185661,81102955,09/07/2023 12:02:20,09/07/2023 12:20:20,09/07/2023 12:18:20,On Time,£374.68,Card,6710,1453,Valid,Good to go
3951005873,52085702,03/10/2024 15:03:55,03/10/2024 15:14:55,03/10/2024 15:09:55,On Time,£832.06,Wallet,73170,3311,Valid,Good to go
3490816523,25128143,27/01/2024 20:17:17,27/01/2024 20:28:17,27/01/2024 20:43:17,Slightly Delayed,"£4,284.99",Card,16914,6186,Not Valid,Good to go
6739114301,51544662,26/03/2023 18:06:22,26/03/2023 18:26:22,26/03/2023 18:28:22,On Time,£671.55,UPI,10714,2641,Not Valid,Flag
5728818155,31000129,03/11/2023 00:57:05,03/11/2023 01:10:05,03/11/2023 01:18:05,Slightly Delayed,"£2,215.55",Cash,40143,1826,Not Valid,Good to go
7713651693,8351747,07/08/2023 01:57:01,07/08/2023 02:11:01,07/08/2023 02:16:01,On Time,£422.87,Wallet,17257,1825,Not Valid,Flag
5452048621,22483684,22/10/2024 15:15:22,22/10/2024 15:28:22,22/10/2024 15:43:22,Slightly Delayed,£947.95,Wallet,51769,8316,Not Valid,Good to go
2297027645,36578947,17/04/2024 20:56:49,17/04/2024 21:16:49,17/04/2024 21:11:49,On Time,"£2,036.46",Card,67885,6118,Valid,Good to go
2438302298,77862447,24/04/2023 00:00:48,24/04/2023 00:18:48,24/04/2023 00:33:48,Slightly Delayed,"£1,175.49",Cash,96633,9218,Not Valid,Good to go
578811216,75739462,18/06/2024 10:23:42,18/06/2024 10:37:42,18/06/2024 10:55:42,Significantly Delayed,"£1,980.99",Wallet,5169,9220,Not Valid,Good to go
8684710720,74172010,12/09/2023 02:25:31,12/09/2023 02:37:31,12/09/2023 02:36:31,On Time,"£1,644.14",Cash,45070,5285,Valid,Good to go
1249797614,54797119,27/06/2024 18:33:11,27/06/2024 18:43:11,27/06/2024 18:44:11,On Time,"£2,735.50",Card,18282,4020,Not Valid,Flag
8013026217,52337289,21/03/2023 12:31:23,21/03/2023 12:41:23,21/03/2023 12:41:23,On Time,"£2,368.00",Cash,53586,2524,Not Valid,Flag
5421697986,95971469,26/05/2023 02:27:40,26/05/2023 02:45:40,26/05/2023 02:49:40,On Time,"£3,487.72",Wallet,87496,8132,Not Valid,Flag
8922741261,22133362,11/08/2024 00:35:08,11/08/2024 00:53:08,11/08/2024 00:54:08,On Time,"£2,993.51",Cash,48378,3160,Not Valid,Flag
3441102335,12077371,04/11/2023 00:26:33,04/11/2023 00:39:33,04/11/2023 00:39:33,On Time,"£1,197.76",Wallet,47299,422,Not Valid,Flag
6065607924,91868185,08/05/2024 08:15:44,08/05/2024 08:33:44,08/05/2024 08:32:44,On Time,£965.88,UPI,13007,6894,Valid,Good to go
5153395650,94033330,23/03/2023 15:24:35,23/03/2023 15:34:35,23/03/2023 15:38:35,On Time,"£1,099.91",Card,19704,3067,Not Valid,Flag
2215235447,88215615,16/09/2024 17:11:09,16/09/2024 17:25:09,16/09/2024 17:21:09,On Time,£163.03,Card,26672,4283,Valid,Good to go
5678676134,76917159,21/09/2024 15:30:00,21/09/2024 15:50:00,21/09/2024 15:46:00,On Time,"£1,292.08",Card,90181,8198,Valid,Good to go
5045588926,67092149,04/07/2023 16:03:56,04/07/2023 16:23:56,04/07/2023 16:24:56,On Time,"£2,558.43",UPI,32917,4315,Not Valid,Flag
1677502866,24644542,18/01/2024 08:32:32,18/01/2024 08:46:32,18/01/2024 08:43:32,On Time,£83.18,UPI,1304,7141,Valid,Good to go
4777610024,81808190,25/05/2024 03:32:47,25/05/2024 03:47:47,25/05/2024 03:57:47,Slightly Delayed,"£1,801.32",Cash,34722,6498,Not Valid,Good to go
477350788,3638834,12/10/2023 05:02:47,12/10/2023 05:18:47,12/10/2023 05:13:47,On Time,£941.19,UPI,87,4511,Valid,Good to go
4616699342,11446157,16/04/2023 07:19:57,16/04/2023 07:39:57,16/04/2023 07:35:57,On Time,£277.20,Card,34959,6080,Valid,Good to go
8849914077,32527479,30/01/2024 00:01:27,30/01/2024 00:18:27,30/01/2024 00:17:27,On Time,"£3,890.81",Wallet,91680,7826,Valid,Good to go
9183435457,25722990,21/10/2024 23:54:41,22/10/2024 00:07:41,22/10/2024 00:03:41,On Time,"£2,131.39",Card,11473,1285,Valid,Good to go
6922646336,92416428,23/06/2023 23:49:44,24/06/2023 00:02:44,24/06/2023 00:05:44,On Time,"£3,777.74",Cash,26070,1172,Not Valid,Flag
3228806806,70543108,29/06/2023 08:21:20,29/06/2023 08:31:20,29/06/2023 08:54:20,Significantly Delayed,"£1,475.75",Wallet,4696,5166,Not Valid,Good to go
4893095476,21409946,04/10/2024 21:08:49,04/10/2024 21:24:49,04/10/2024 21:36:49,Slightly Delayed,"£2,376.40",Card,71356,1079,Not Valid,Good to go
7773468233,22210238,05/10/2023 08:15:49,05/10/2023 08:28:49,05/10/2023 08:30:49,On Time,"£2,685.53",Wallet,3584,4796,Not Valid,Flag
5928657526,22076522,14/10/2023 12:34:49,14/10/2023 12:48:49,14/10/2023 12:49:49,On Time,"£2,020.58",Card,91083,6758,Not Valid,Flag
4435936422,47206881,01/12/2023 19:44:39,01/12/2023 19:59:39,01/12/2023 19:58:39,On Time,"£1,250.93",Wallet,84583,5011,Valid,Good to go
6031122324,28603182,25/06/2024 15:25:20,25/06/2024 15:38:20,25/06/2024 15:39:20,On Time,"£3,472.94",UPI,85429,5583,Not Valid,Flag
7286969496,75913572,21/06/2023 15:49:03,21/06/2023 16:03:03,21/06/2023 16:00:03,On Time,"£2,193.54",Card,22044,5476,Valid,Good to go
4665508413,77035814,02/11/2023 01:31:14,02/11/2023 01:48:14,02/11/2023 01:48:14,On Time,"£2,902.20",Cash,31212,9749,Not Valid,Flag
9224598372,50015282,31/03/2024 13:19:14,31/03/2024 13:32:14,31/03/2024 13:27:14,On Time,"£3,973.73",UPI,432,6119,Valid,Good to go
842020543,99231937,14/08/2024 11:06:48,14/08/2024 11:17:48,14/08/2024 11:21:48,On Time,"£1,387.32",UPI,13649,9009,Not Valid,Flag
